date,close
2023/1/23 0:00,32.76
2023/1/24 0:00,32.46
2023/1/25 0:00,32.62
2023/1/26 0:00,32.74
2023/1/27 0:00,32.58
2023/1/30 0:00,32.52
2023/1/31 0:00,32.57
2023/2/1 0:00,32.68
2023/2/2 0:00,32.37
2023/2/3 0:00,32.22
2023/2/6 0:00,31.93
2023/2/7 0:00,32.24
2023/2/8 0:00,32.26
2023/2/9 0:00,32.49
2023/2/10 0:00,32.37
2023/2/13 0:00,32.83
2023/2/14 0:00,33.05
2023/2/15 0:00,32.8
2023/2/16 0:00,32.65
2023/2/17 0:00,32.81
2023/2/21 0:00,32.79
2023/2/22 0:00,32.46
2023/2/23 0:00,32.54
2023/2/24 0:00,32.25
2023/2/27 0:00,32.63
2023/2/28 0:00,32.28
2023/3/1 0:00,32.48
2023/3/2 0:00,32.5
2023/3/3 0:00,32.72
2023/3/6 0:00,32.51
2023/3/7 0:00,31.87
2023/3/8 0:00,32.05
2023/3/9 0:00,31.79
2023/3/10 0:00,31.57
2023/3/13 0:00,31.37
2023/3/14 0:00,31.69
2023/3/15 0:00,30.5
2023/3/16 0:00,30.9
2023/3/17 0:00,30.43
2023/3/20 0:00,31.08
2023/3/21 0:00,31.53
2023/3/22 0:00,31.47
2023/3/23 0:00,31.25
2023/3/24 0:00,31.11
2023/3/27 0:00,31.52
2023/3/28 0:00,31.51
2023/3/29 0:00,31.88
2023/3/30 0:00,32.29
2023/3/31 0:00,32.26
2023/4/3 0:00,32.73
2023/4/4 0:00,32.69
2023/4/5 0:00,32.77
2023/4/6 0:00,33.06
2023/4/10 0:00,33.07
2023/4/11 0:00,33.15
2023/4/12 0:00,33.44
2023/4/13 0:00,33.78
2023/4/14 0:00,33.57
2023/4/17 0:00,33.51
2023/4/18 0:00,33.71
2023/4/19 0:00,33.67
2023/4/20 0:00,33.72
2023/4/21 0:00,33.79
2023/4/24 0:00,33.86
2023/4/25 0:00,33.42
2023/4/26 0:00,33.44
2023/4/27 0:00,33.74
2023/4/28 0:00,33.93
2023/5/1 0:00,33.82
2023/5/2 0:00,33.39
2023/5/3 0:00,33.43
2023/5/4 0:00,33.31
2023/5/5 0:00,33.88
2023/5/8 0:00,33.86
2023/5/9 0:00,33.64
2023/5/10 0:00,33.6
2023/5/11 0:00,33.3
2023/5/12 0:00,33.22
2023/5/15 0:00,33.54
2023/5/16 0:00,33.16
2023/5/17 0:00,33.31
2023/5/18 0:00,33.1
2023/5/19 0:00,33.32
2023/5/22 0:00,33.23
2023/5/23 0:00,32.99
2023/5/24 0:00,32.42
2023/5/25 0:00,32.17
2023/5/26 0:00,32.44
2023/5/30 0:00,32.14
2023/5/31 0:00,31.9
2023/6/1 0:00,32.31
2023/6/2 0:00,32.63
2023/6/5 0:00,32.43
2023/6/6 0:00,32.66
2023/6/7 0:00,32.04
2023/6/8 0:00,32.29
2023/6/9 0:00,32.16
2023/6/12 0:00,32.01
2023/6/13 0:00,32.33
2023/6/14 0:00,32.45
2023/6/15 0:00,32.95
2023/6/16 0:00,32.97
2023/6/20 0:00,32.54
2023/6/21 0:00,32.49
2023/6/22 0:00,32.3
2023/6/23 0:00,31.99
2023/6/26 0:00,32
2023/6/27 0:00,32.18
2023/6/28 0:00,31.97
2023/6/29 0:00,31.9
2023/6/30 0:00,32.35
2023/7/3 0:00,32.21
2023/7/5 0:00,31.85
2023/7/6 0:00,31.31
2023/7/7 0:00,31.44
2023/7/10 0:00,31.48
2023/7/11 0:00,31.76
2023/7/12 0:00,32.44
2023/7/13 0:00,32.94
2023/7/14 0:00,32.73
2023/7/17 0:00,32.68
2023/7/18 0:00,32.8
2023/7/19 0:00,33.1
2023/7/20 0:00,33.21
2023/7/21 0:00,33.28
2023/7/24 0:00,33.23
2023/7/25 0:00,33.44
2023/7/26 0:00,33.58
2023/7/27 0:00,33.04
2023/7/28 0:00,33.28
2023/7/31 0:00,33.3
2023/8/1 0:00,33.01
2023/8/2 0:00,32.38
2023/8/3 0:00,32.37
2023/8/4 0:00,32.35
2023/8/7 0:00,32.66
2023/8/8 0:00,32.52
2023/8/9 0:00,32.65
2023/8/10 0:00,32.65
2023/8/11 0:00,32.5
2023/8/14 0:00,32.38
2023/8/15 0:00,31.87
2023/8/16 0:00,31.68
2023/8/17 0:00,31.57
2023/8/18 0:00,31.47
2023/8/21 0:00,31.55
2023/8/22 0:00,31.42
2023/8/23 0:00,31.59
2023/8/24 0:00,31.31
2023/8/25 0:00,31.48
2023/8/28 0:00,31.82
2023/8/29 0:00,32.16
2023/8/30 0:00,32.28
2023/8/31 0:00,32
2023/9/1 0:00,32.06
2023/9/5 0:00,31.73
2023/9/6 0:00,31.58
2023/9/7 0:00,31.58
2023/9/8 0:00,31.75
2023/9/11 0:00,32
2023/9/12 0:00,32.01
2023/9/13 0:00,32.01
2023/9/14 0:00,32.57
2023/9/15 0:00,32.49
2023/9/18 0:00,32.33
2023/9/19 0:00,32.37
2023/9/20 0:00,32.41
2023/9/21 0:00,32.05
2023/9/22 0:00,32.01
2023/9/25 0:00,31.85
2023/9/26 0:00,31.55
2023/9/27 0:00,31.5
2023/9/28 0:00,31.73
2023/9/29 0:00,31.64
2023/10/2 0:00,31.04
2023/10/3 0:00,30.87
2023/10/4 0:00,30.86
2023/10/5 0:00,31.1
2023/10/6 0:00,31.48
2023/10/9 0:00,31.52
2023/10/10 0:00,32
2023/10/11 0:00,32.17
2023/10/12 0:00,31.86
2023/10/13 0:00,31.67
2023/10/16 0:00,32
2023/10/17 0:00,32.09
2023/10/18 0:00,31.51
2023/10/19 0:00,31.17
2023/10/20 0:00,30.81
2023/10/23 0:00,30.83
